nom_fichier,time,value,sol,obj_bound,gap
                              ,0.0,                              ,                                                                                                                                                                                                        ,0.0,0.0
10_ulysses_3.tsp,7.641,136.99527629589414,"[1, 2, 3, 10][4, 6, 7, 8][5, 9]",136.99527629589414,0.0
10_ulysses_6.tsp,4.9100000858306885,55.11939124322688,"[6, 9][5][1, 4, 8][2, 3][10][7]",55.11939124322688,0.0
10_ulysses_9.tsp,30.019999980926514,8.24224483984794,"[3][2][4][5][1][7][6][9][8, 10]",0.0,0.9999999999878674
14_burma_3.tsp,13.851999998092651,93.3899872599682,"[1, 8, 9, 10, 11][3, 4, 5, 6, 7][2, 12, 13, 14]",93.3899872599682,0.0
14_burma_6.tsp,30.062000036239624,20.271625497557796,"[9, 10, 11][8, 13][4, 5][6, 7, 12][3, 14][1, 2]",6.5135550962216255,0.6786860976158914
14_burma_9.tsp,30.13100004196167,7.466294742181638,"[7][10][5][4][6, 12][2, 8][13][3, 14][1, 9, 11]",0.0,0.9999999999866065
22_ulysses_3.tsp,30.103999853134155,346.1681383174905,"[7, 10, 12, 13, 16, 20, 21][5, 6, 9, 11, 14, 15, 19][1, 2, 3, 4, 8, 17, 18, 22]",258.5752699863557,0.2530356166134883
22_ulysses_6.tsp,30.121999979019165,82.85512313088837,"[7, 12, 13, 14][9, 11][5, 6, 15][2, 3, 4, 17][1, 8, 16, 18, 22][10, 19, 20, 21]",62.4666508141181,0.24607376763579814
22_ulysses_9.tsp,30.125,37.729677948218736,"[5, 9][2, 3, 17][19, 20, 21][4, 18, 22][13, 16][1, 8][6, 7, 10][11][12, 14, 15]",0.0,0.9999999999973496
26_eil_3.tsp,30.098000049591064,2139.047535560577,"[4, 5, 12, 13, 17, 18, 19, 25][2, 3, 8, 9, 10, 11, 16, 20, 21, 22][1, 6, 7, 14, 15, 23, 24, 26]",1129.9838853423023,0.4717350285316515
26_eil_6.tsp,30.152000188827515,800.1149291670063,"[2, 9, 16, 20, 21][1, 8, 11, 22, 23, 26][13, 18, 19][4, 5, 12, 15, 17][3, 7, 10][6, 14, 24, 25]",148.7579231918183,0.8140793056482892
26_eil_9.tsp,30.121999979019165,385.99973028587885,"[4, 12, 17][2, 11, 16, 22][13, 19][5, 9, 10][3, 20, 21][1, 6, 25][7, 8, 26][23, 24][14, 15, 18]",85.51851738373708,0.7784492820228702
