nom_fichier,time,value,sol,obj_bound,gap
                              ,0.0,                              ,                                                                                                                                                                                                        ,0.0,0.0
10_ulysses_3.tsp,0.1419999599456787,136.99527629589417,"[4, 6, 7, 8][5, 9][1, 2, 3, 10]",136.98304626489937,8.927337734168181e-5
10_ulysses_6.tsp,0.2630000114440918,55.11939124322688,"[6, 9][2, 3][5][10][1, 4, 8][7]",55.11939124322688,0.0
10_ulysses_9.tsp,1.5199999809265137,33.29189782877749,"[2, 3][5][9][4][1][6][10][8][7]",33.29189782877749,0.0
14_burma_3.tsp,0.5490000247955322,93.3899872599682,"[1, 8, 9, 10, 11][2, 12, 13, 14][3, 4, 5, 6, 7]",93.3899872599682,0.0
14_burma_6.tsp,1.0069999694824219,42.74062354260174,"[2, 13][3, 4, 5][9, 10][7][1, 8, 11][6, 12, 14]",42.74062354260174,0.0
14_burma_9.tsp,120.08599996566772,20.762438566071065,"[3, 4][2][6, 12][1, 8][9, 11][10][5][13, 14][7]",0.0,0.9999999999951837
22_ulysses_3.tsp,7.132999897003174,358.6368286225183,"[1, 2, 3, 4, 8, 16, 17, 18][7, 10, 12, 13, 14, 19, 20, 22][5, 6, 9, 11, 15, 21]",358.6116071877678,7.032583588074738e-5
22_ulysses_6.tsp,120.08899998664856,127.25834251706326,"[11, 21][7, 10, 12, 20][1, 2, 3, 16][9, 13, 19][5, 6, 14, 15][4, 8, 17, 18, 22]",80.15891620445451,0.37010875185849973
22_ulysses_9.tsp,120.16499996185303,72.05066543585713,"[9, 20][5, 7][4, 16, 18][6, 10][14, 21][11, 19][1, 8, 22][12, 13, 15][2, 3, 17]",0.0,0.9999999999986121
26_eil_3.tsp,120.06699991226196,2628.77996493091,"[6, 7, 10, 14, 23, 24, 25, 26][4, 12, 13, 15, 17, 18, 19, 20][1, 2, 3, 5, 8, 9, 11, 16, 21, 22]",1768.9038162111653,0.32710084533161427
26_eil_6.tsp,120.15100002288818,1181.4765262233657,"[8, 23, 24, 26][1, 3, 9, 20, 21][14, 15, 18, 25][6, 7, 11, 16, 22][4, 13, 19][2, 5, 10, 12, 17]",290.5216572111246,0.7541028951799292
26_eil_9.tsp,120.30399990081787,952.1316831558187,"[19, 23][21, 22, 26][1, 3, 7, 8][6, 14, 25][2, 9][13, 24][4, 12, 15][17, 18, 20][5, 10, 11, 16]",0.0,0.999999999999895
