nom_fichier,time,value,sol,obj_bound,gap
                              ,0.0,                              ,                                                                                                                                                                                                        ,0.0,0.0
10_ulysses_3.tsp,2.509000062942505,136.99527629589417,"[5, 9][1, 2, 3, 10][4, 6, 7, 8]",136.99420807981383,7.797466520183073e-6
10_ulysses_6.tsp,20.182999849319458,55.11939124322688,"[10][6, 9][5][2, 3][1, 4, 8][7]",55.11442110891486,9.017034114322455e-5
10_ulysses_9.tsp,10.39300012588501,33.29189782877749,"[6][5][9][7][1][2, 3][8][4][10]",33.29189782877749,0.0
14_burma_3.tsp,3.1100001335144043,93.38998725996821,"[3, 4, 5, 6, 7][1, 8, 9, 10, 11][2, 12, 13, 14]",93.38998725996821,0.0
14_burma_6.tsp,30.019999980926514,42.740623542601746,"[7][6, 12, 14][2, 13][3, 4, 5][9, 10][1, 8, 11]",0.0,0.9999999999976603
14_burma_9.tsp,30.013999938964844,20.762438566071065,"[3, 4][9, 11][10][1, 8][7][5][13, 14][6, 12][2]",0.0,0.9999999999951837
22_ulysses_3.tsp,30.017000198364258,414.58990456431127,"[5, 6, 7, 13, 14, 15, 18][1, 2, 3, 4, 8, 16, 17, 20, 22][9, 10, 11, 12, 19, 21]",173.61775574493146,0.5812301413189429
26_eil_3.tsp,30.027000188827515,3475.635504853873,"[6, 9, 13, 14, 16, 17, 18, 26][2, 4, 7, 8, 12, 20, 21, 22, 24][1, 3, 5, 10, 11, 15, 19, 23, 25]",177.98397630890767,0.9487909546152236
26_eil_6.tsp,30.06599998474121,1485.7858771055776,"[4, 13, 19][2, 5, 6, 10, 20][1, 14, 15, 16, 17, 25][3, 11, 12, 22, 23][7, 8, 24, 26][9, 18, 21]",0.0,0.9999999999999327
26_eil_9.tsp,30.051000118255615,1006.5109586516216,"[3, 8, 18][22, 23, 25][5, 14, 17][1, 4, 15][6, 12, 13][10, 11, 21][2, 7, 20][19, 24][9, 16, 26]",0.0,0.9999999999999006
30_eil_3.tsp,30.039999961853027,3834.8381311140693,"[2, 8, 15, 16, 20, 21, 22, 27, 28, 29, 30][3, 4, 5, 6, 11, 13, 14, 18, 19, 25][1, 7, 9, 10, 12, 17, 23, 24, 26]",212.4701076115105,0.9445947650599062
34_pr_3.tsp,30.051000118255615,927573.3817740172,"[3, 10, 12, 16, 17, 18, 19, 23, 31, 32][4, 5, 8, 9, 13, 14, 15, 20, 22, 25, 26, 34][1, 2, 6, 7, 11, 21, 24, 27, 28, 29, 30, 33]",59953.765508446355,0.935364935339366
