nom_fichier,time,value,sol,obj_bound,gap
                              ,0.0,                              ,                                                                                                                                                                                                        ,0.0,0.0
10_ulysses_3.tsp,5.577,99.51887578961558,"[3, 7][1, 10][4, 5, 6]",99.51887578961558,0.0
10_ulysses_6.tsp,5.2790000438690186,55.11939124322688,"[5][10][7][6, 9][2, 3][1, 4, 8]",55.11939124322688,0.0
14_burma_3.tsp,10.73200011253357,93.3899872599682,"[1, 8, 9, 10, 11][2, 12, 13, 14][3, 4, 5, 6, 7]",93.3899872599682,0.0
