nom_fichier,time,value,sol,obj_bound,gap
                              ,0.0,                              ,                                                                                                                                                                                                        ,0.0,0.0
10_ulysses_3.tsp,2.61299991607666,136.99527629589417,"[5, 9][1, 2, 3, 10][4, 6, 7, 8]",136.99420807981383,7.797466520183073e-6
10_ulysses_6.tsp,15.809999942779541,55.11939124322688,"[10][6, 9][5][2, 3][1, 4, 8][7]",55.11442110891486,9.017034114322455e-5
10_ulysses_9.tsp,6.471999883651733,33.29189782877749,"[6][5][9][7][1][2, 3][8][4][10]",33.29189782877749,0.0
14_burma_3.tsp,3.0829999446868896,93.38998725996821,"[3, 4, 5, 6, 7][1, 8, 9, 10, 11][2, 12, 13, 14]",93.38998725996821,0.0
14_burma_6.tsp,300.0240001678467,42.740623542601746,"[7][6, 12, 14][2, 13][3, 4, 5][9, 10][1, 8, 11]",33.17215363550073,0.22387296005499902
14_burma_9.tsp,300.02100014686584,20.762438566071065,"[3, 4][9, 11][10][1, 8][7][5][13, 14][6, 12][2]",0.0,0.9999999999951837
22_ulysses_3.tsp,263.75600004196167,358.63682862251835,"[5, 6, 9, 11, 15, 21][1, 2, 3, 4, 8, 16, 17, 18][7, 10, 12, 13, 14, 19, 20, 22]",358.6034562513788,9.305338569857728e-5
22_ulysses_6.tsp,300.0329999923706,184.85803306762705,"[5, 14, 16, 19][6, 11, 13][1, 3, 4, 17, 18, 22][10, 12, 21][2, 8, 9][7, 15, 20]",0.0,0.9999999999994591
22_ulysses_9.tsp,300.1729998588562,68.63775754424157,"[6, 10][12, 20, 21][4, 16, 18][7, 13][14, 15][2, 3, 17][5, 9][1, 8, 22][11, 19]",0.0,0.999999999998543
26_eil_3.tsp,300.02300000190735,2669.7802017860918,"[6, 7, 8, 14, 19, 23, 24, 25][2, 3, 5, 9, 11, 20, 21, 22, 26][1, 4, 10, 12, 13, 15, 16, 17, 18]",1063.2850683977856,0.6017331060862222
26_eil_6.tsp,300.2689998149872,1268.2428307799041,"[4, 5, 17, 25][10, 12, 14, 15, 18][1, 7, 24, 26][6, 13, 19][9, 21, 22, 23][2, 3, 8, 11, 16, 20]",1.3227815660301396,0.9989569966145074
26_eil_9.tsp,823.8139998912811,1006.5109586516216,"[3, 8, 18][22, 23, 25][5, 14, 17][1, 4, 15][6, 12, 13][10, 11, 21][2, 7, 20][19, 24][9, 16, 26]",0.0,0.9999999999999006
