nom_fichier,time,value,sol,obj_bound,gap
                              ,0.0,                              ,                                                                                                                                                                                                        ,0.0,0.0
10_ulysses_3.tsp,0.6510000228881836,136.99527629589417,"[4, 6, 7, 8][5, 9][1, 2, 3, 10]",136.98304626489937,8.927337734168181e-5
10_ulysses_6.tsp,0.18499994277954102,55.11939124322688,"[6, 9][2, 3][5][10][1, 4, 8][7]",55.11939124322688,0.0
10_ulysses_9.tsp,1.377000093460083,33.29189782877749,"[2, 3][5][9][4][1][6][10][8][7]",33.29189782877749,0.0
14_burma_3.tsp,0.44299983978271484,93.3899872599682,"[1, 8, 9, 10, 11][2, 12, 13, 14][3, 4, 5, 6, 7]",93.3899872599682,0.0
14_burma_6.tsp,0.7460000514984131,42.74062354260174,"[2, 13][3, 4, 5][9, 10][7][1, 8, 11][6, 12, 14]",42.74062354260174,0.0
14_burma_9.tsp,381.73200011253357,20.762438566071065,"[3, 4][2][6, 12][1, 8][9, 11][10][5][13, 14][7]",0.0,0.9999999999951837
22_ulysses_3.tsp,6.901000022888184,358.6368286225183,"[1, 2, 3, 4, 8, 16, 17, 18][7, 10, 12, 13, 14, 19, 20, 22][5, 6, 9, 11, 15, 21]",358.6116071877678,7.032583588074738e-5
22_ulysses_6.tsp,300.15700006484985,116.52876945505506,"[7, 11][5, 6, 14, 15][9, 13, 19][1, 8, 16, 22][10, 12, 20, 21][2, 3, 4, 17, 18]",95.68523860512407,0.1788702562241714
22_ulysses_9.tsp,300.20099997520447,72.05066543585713,"[9, 20][5, 7][4, 16, 18][6, 10][14, 21][11, 19][1, 8, 22][12, 13, 15][2, 3, 17]",0.0,0.9999999999986121
26_eil_3.tsp,300.1419999599457,2340.291215611969,"[6, 7, 8, 13, 14, 23, 24, 26][4, 10, 12, 15, 17, 18, 19, 25][1, 2, 3, 5, 9, 11, 16, 20, 21, 22]",2109.833718276778,0.09847385479115177
26_eil_6.tsp,301.1640000343323,1181.4765262233657,"[8, 23, 24, 26][1, 3, 9, 20, 21][14, 15, 18, 25][6, 7, 11, 16, 22][4, 13, 19][2, 5, 10, 12, 17]",395.0930003307922,0.6655938636429888
26_eil_9.tsp,300.2850000858307,910.454544451492,"[23, 24][3, 4][2, 19][7, 8, 22, 26][11, 16, 20, 21][9, 12, 17][1, 5, 10, 15][13, 18][6, 14, 25]",0.0,0.9999999999998901
